"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0005743","mitochondrial inner membrane","245/3882","444/10792",0.551801801801802,1.53401469475658,8.61263556835428,2.97083723195939e-17,1.92510252630968e-14,1.70744960910508e-14,"NDUFAB1/HCCS/SLC25A5/AGK/COX10/UQCRC1/SLC25A39/NDUFS1/MRPS10/MCUR1/ALDH18A1/MRPS35/MRPS24/NDUFB4/FECH/ACADVL/MRPS34/BCS1L/TIMM21/MRPL22/NOA1/HADHA/MRPL28/PGS1/L2HGDH/COQ9/CRLS1/SLC8B1/MRPS33/NDUFB2/CRAT/MRPS18A/ATP5F1D/NDUFB7/TIMM13/SLC25A1/GCAT/SAMM50/TIMM9/CDS2/TAFAZZIN/MRPS31/SLC25A15/TIMM50/MRPL4/CHCHD3/MICU1/SLC25A11/MRPL27/NDUFC1/FOXRED1/PTPMT1/COQ5/ATP5F1B/MRPL51/LDHB/COX6A1/TMEM14C/MRPL18/MRPL2/COX7A2/NNT/MRPS27/TIMMDC1/MRPL3/GPD2/MPV17/NDUFS7/MRPL19/COX7A2L/MRPL37/ATP5PB/MRPS15/SDHB/NDUFB3/NDUFA8/COQ6/MRPS2/SLC25A16/NDUFAF4/NDUFA1/SLC25A19/MRPS26/ROMO1/COX6B1/TIMM8A/UQCR11/MRPS12/MTX2/TOMM40/MRPL34/TMEM160/COX7B/ABCB7/NDUFA2/IMMT/COQ3/ERAL1/DAP3/COX16/KGD4/TIMM10/ATP5MC2/COQ10A/ABCB10/COX5B/MRPS9/NDUFB5/MRPL47/MRPL15/NDUFAF1/HADHB/NDUFA9/UQCRC2/NDUFB10/AFG3L2/SDHC/MRPL24/MRPL9/MRPS5/HSPD1/SLC25A38/NDUFS6/NDUFB11/MRPS28/SURF1/PDSS1/ATPSCKMT/TIMM8B/NDUFC2/GUF1/ATP5F1A/ATP5MC3/MRPL39/ATP5PF/APOOL/CYP2U1/MCU/AIFM1/MRPL17/PINK1/NDUFS2/ATP5MC1/THEM4/RDH13/SLC25A34/FLVCR1/MRPS18C/COX18/SLC9B2/CCDC51/NDUFAF2/NDUFS4/UQCRQ/SFXN1/PDSS2/COX6C/SLC25A32/NDUFB6/STOML2/ATP5F1C/NDUFB8/CLPX/MRPL16/PHB1/MRPL58/ATP5PD/NDUFS5/LETM1/ATP5ME/MRPL1/SPNS1/TMEM126A/TMEM126B/MRPL36/ETFDH/BCL2L1/MRPL13/CHCHD1/MRPL52/MRPL57/MTX1/UQCRH/CNP/ATP5MK/UQCC4/MRPL11/NDUFA11/MICOS13/PARL/UCP3/MRPL48/TMEM70/MTLN/AURKAIP1/COX8A/DNAJC30/TYMS/NDUFAF3/TMEM11/COX5A/CYC1/GADD45GIP1/MRPL14/SLC25A42/HIGD1A/MRPS23/MRPS16/SHMT2/SLC25A10/SFXN4/NDUFB1/UQCR10/NDUFA12/APOO/NDUFA6/MRPL30/MRPL40/NDUFA13/NDUFA4/MRPL21/ATAD3A/SPG7/OPA1/MT-ND4/MRPS18B/SDHD/MRPL53/MRPL23/PHB2/UQCRHL/MRPS17/ATP5MF/ATP5PO/MRPL33/PLA2G4B/MRPS6/PGAM5/CHCHD10/COA8/MRPL12/TIMM23/MRPS21/RCC1L/MRPL45",245
"GO:0019866","organelle inner membrane","261/3882","482/10792",0.54149377593361,1.50535827662945,8.50771939603332,6.59928433627288e-17,2.13816812495241e-14,1.8964259197921e-14,"NDUFAB1/HCCS/SLC25A5/AGK/COX10/UQCRC1/IFFO1/SLC25A39/NDUFS1/MRPS10/MCUR1/ALDH18A1/MRPS35/MRPS24/NDUFB4/FECH/ACADVL/MRPS34/BCS1L/TIMM21/MRPL22/ZMPSTE24/NOA1/HADHA/MRPL28/PGS1/L2HGDH/COQ9/CRLS1/SLC8B1/MRPS33/NDUFB2/CRAT/MRPS18A/ATP5F1D/NDUFB7/TIMM13/SLC25A1/GCAT/SUN2/SAMM50/TIMM9/CDS2/TAFAZZIN/MRPS31/SLC25A15/NUTF2/TIMM50/MRPL4/CHCHD3/MICU1/SLC25A11/MRPL27/NDUFC1/FOXRED1/PTPMT1/COQ5/ATP5F1B/MRPL51/LDHB/COX6A1/TMEM14C/MRPL18/MRPL2/COX7A2/NNT/MRPS27/LMNB1/TIMMDC1/MRPL3/GPD2/MPV17/NDUFS7/MRPL19/COX7A2L/MRPL37/ATP5PB/MRPS15/SDHB/NDUFB3/NDUFA8/COQ6/TMPO/MRPS2/CBX3/SLC25A16/NDUFAF4/NDUFA1/SLC25A19/MRPS26/ROMO1/COX6B1/TIMM8A/UQCR11/MRPS12/MTX2/TOMM40/MRPL34/TMEM160/COX7B/ABCB7/NDUFA2/IMMT/COQ3/ERAL1/DAP3/COX16/KGD4/TIMM10/ATP5MC2/COQ10A/ABCB10/COX5B/MRPS9/NDUFB5/MRPL47/NRM/MRPL15/NDUFAF1/HADHB/LRPPRC/NDUFA9/UQCRC2/NDUFB10/AFG3L2/SDHC/MRPL24/MRPL9/LBR/MRPS5/HSPD1/SLC25A38/NDUFS6/NDUFB11/MRPS28/SIGMAR1/SURF1/PDSS1/ATPSCKMT/TIMM8B/NDUFC2/GUF1/ATP5F1A/ATP5MC3/MRPL39/ATP5PF/APOOL/CYP2U1/MCU/AIFM1/MRPL17/PINK1/NDUFS2/ATP5MC1/THEM4/RDH13/SLC25A34/FLVCR1/MRPS18C/COX18/SLC9B2/CCDC51/NDUFAF2/NDUFS4/UQCRQ/SFXN1/PDSS2/SUN1/COX6C/SLC25A32/NDUFB6/STOML2/ATP5F1C/NDUFB8/CLPX/NEMP1/MRPL16/PHB1/MRPL58/ATP5PD/NDUFS5/LETM1/ATP5ME/MRPL1/SPNS1/TMEM126A/TMEM126B/MRPL36/ETFDH/BCL2L1/MRPL13/CHCHD1/MRPL52/MRPL57/MTX1/UQCRH/CNP/ATP5MK/LEMD3/UQCC4/MRPL11/NDUFA11/MICOS13/PARL/UCP3/MRPL48/TMEM70/MTLN/AURKAIP1/COX8A/DNAJC30/TYMS/NDUFAF3/TMEM11/COX5A/CYC1/GADD45GIP1/MRPL14/SLC25A42/HIGD1A/MRPS23/MRPS16/SHMT2/SLC25A10/SFXN4/NDUFB1/UQCR10/NDUFA12/APOO/NDUFA6/MRPL30/MRPL40/NDUFA13/TMEM120B/NDUFA4/MRPL21/ATAD3A/SPG7/OPA1/MT-ND4/MRPS18B/SDHD/MRPL53/PLPP6/MRPL23/PHB2/UQCRHL/MRPS17/ATP5MF/ATP5PO/MRPL33/PLA2G4B/MRPS6/PGAM5/CHCHD10/COA8/MRPL12/TIMM23/MRPS21/RCC1L/MRPL45",261
"GO:0005759","mitochondrial matrix","252/3882","463/10792",0.544276457883369,1.51309416112244,8.45820131080266,1.01209857579431e-16,2.18613292371571e-14,1.93896779783752e-14,"POLDIP2/NDUFAB1/SLC25A5/COX10/ELAC2/LARS2/NDUFS1/MIPEP/TFB1M/TRIT1/MRPS10/RAD51/POLQ/ALDH18A1/MRPS35/CS/MRPS24/KARS1/MTHFD2/FECH/IARS2/IDH3G/COASY/HSD17B10/ACADVL/MRPS34/ACAT1/ACACB/MCCC1/NRDC/ARG2/ME2/MRPL22/BCKDHB/OXCT1/HADHA/MRPL28/MRPS33/DLD/FH/MRPS18A/ATP5F1D/TXN2/ACO2/GSTZ1/PCK2/PGK1/MRPS31/ARL2BP/MLYCD/MPG/DNAJA3/BCKDK/DECR1/GSR/SARS2/MRPL4/ETFB/BCAT2/ETHE1/HIBADH/GARS1/NUDT1/TFAM/C1QBP/MRPL27/PDHX/COQ5/ATP5F1B/MRPL51/MTRF1L/MRPL18/MRPL2/MRPS27/NR3C1/PCCB/MRPL3/DGUOK/NDUFS7/MRPL19/GLS/HSPE1/MRPL37/PARK7/MECR/ATP5PB/ADPRS/MRPS15/SDHB/HMGCL/DARS2/FOXO3/ALDH6A1/PYROXD2/MTHFD1L/MTERF2/MTERF4/MRPS2/ACADS/ACOT9/GOT2/CLPP/MRPS26/TRMT5/ECHS1/MRPS12/MRPL34/ATG4D/ACSS2/PDHA1/MCCC2/DHX30/GRSF1/RIDA/ERAL1/DAP3/CCNB1/BLOC1S1/MRPS9/ALDH1L2/SUCLA2/TBRG4/MRPL47/ALDH1B1/HINT2/NARS2/MRPL15/NDUFAF1/HADHB/PNPT1/LRPPRC/DNA2/FASTKD1/PPA2/HADH/ETFBKMT/NDUFA9/MMAB/ETFA/GCSH/SOD1/MRPL24/TARS2/MRPL9/HAX1/PYCR2/MRPS5/LIPT1/HSPD1/ABHD10/AMT/MMUT/RARS2/MDH2/ADHFE1/MRPS28/LACTB2/AK3/PDSS1/DLAT/OXSM/GUF1/ATP5F1A/SDHAF4/MRPL39/MTERF3/RPUSD3/MRPL17/NDUFS2/ALDH4A1/THEM4/FDPS/BOLA3/MRPS18C/SUCLG1/ABCE1/GFM2/TERT/PDSS2/FASTK/PDP1/NUDT2/ATP5F1C/VDAC2/PRDX3/NDUFB8/NUDT13/IDH3A/CLPX/MRPL16/TRUB2/ACAA2/MRPL58/ECI1/DTYMK/GFM1/MRPL1/METTL15/BTD/MRPL36/BCL2L1/MRPL13/CHCHD1/MRPL52/MRPL57/PC/MRPL11/ANGEL2/PHYKPL/LIPT2/MRPL48/AURKAIP1/ACSF3/TYMS/PUS1/TOP3A/TUFM/GADD45GIP1/MRPL14/MRPS23/IDH2/MRPS16/SHMT2/GLRX5/NIPSNAP1/MRPL30/MRPL40/HPDL/TRMT2B/LONP1/SDHAF3/MRPL21/ATAD3A/HIBCH/MRPS18B/MRPL53/NT5M/ARL2/VDAC1/MRPL23/LYRM4/GPX1/MRPS17/MRPL33/MRPS6/NFS1/BCKDHA/POLG2/MRPL12/MRPS21/RCC1L/MRPL45",252
"GO:0098687","chromosomal region","192/3882","352/10792",0.545454545454545,1.51636925670929,7.38245907491422,4.01816359619205e-13,6.50942502583113e-11,5.77346664084437e-11,"FIRRM/NCAPD2/MRE11/NUP160/SPDL1/POLR2B/TPR/RAD51/THOC3/FLYWCH1/POLD1/STAG3/NUP133/SMG6/SMC1A/XRCC1/MCM2/NUP37/ACTB/MCM6/SPAG5/XRCC5/KIF22/NDC80/XPO1/PDS5B/ATRX/SEH1L/ORC1/AURKA/CBX5/MSH2/CENPM/SUN2/THOC5/MCM5/TELO2/APEX1/CHMP4B/SMCHD1/SUV39H1/RBBP7/FMR1/CENPT/ACD/NBN/MCM4/DOT1L/PPP2R1A/EZH2/KDM4C/SMC3/SMARCD2/ZNF330/GAR1/PTGES3/NUP107/CHD4/MCM3/RAD50/CSNK1A1/SMC4/CHMP3/CDC20/CENPF/RPA2/DCLRE1B/HELLS/NUP43/CENPL/KIF18A/PDS5A/CBX3/ZWINT/CENPK/CDK2/H2BC11/NUP85/THOC2/XRCC3/SMARCA4/POT1/KNSTRN/MIS18BP1/SGO1/CHMP2A/CLIP1/DNMT1/THOC6/TOP2A/RPA1/PCNA/SLF1/CCNB1/APC/ORC3/NAT10/DYNC1LI2/ACTL6A/C9orf78/KNL1/CENPO/DNA2/CENPE/NABP2/BRCA2/WRAP53/ITGB3BP/KIF2C/NUF2/PARP1/DYNC1LI1/NHP2/CHMP7/ATM/MTA2/INCENP/CHEK1/DSN1/NCAPD3/CENPU/SUV39H2/RAD17/CENPH/CFDP1/BUB3/PHF6/NSMCE2/SEC13/H4C8/ZNF276/MIS18A/PMF1/RECQL4/LRWD1/RBBP4/SMC6/SGO2/THOC7/MAD2L1/TERT/RAD21/ORC5/SUN1/WRN/CENPN/MCM7/PLK1/CDT1/DDB1/FEN1/NSMCE1/BUB1/CENPX/MTBP/SMARCC1/ZWILCH/DCTN2/CKAP5/CENPS/CTC1/RCC2/SKA2/ALYREF/CHEK2/KNTC1/RAD51D/PPP1CC/CENPP/H2AX/SLX4/XRCC6/HDAC2/H4C3/H4C11/BLM/PHF2/BAZ1A/CHAMP1/ZBTB48/PRKDC/H4C15/H4C12/H4C6/H4C13/H4C9/H2BC3/H2AC8/H4C4/H2AC4/H4C1/H4C2",192
"GO:0098798","mitochondrial protein-containing complex","108/3882","176/10792",0.613636363636364,1.70591541379795,7.07698266797871,4.61185963837722e-12,5.97697009133688e-10,5.30121128958729e-10,"NDUFAB1/SLC25A5/AGK/MRPS10/MRPS35/MRPS24/HSD17B10/MRPS34/TIMM21/ACACB/MRPL22/HADHA/MRPL28/MRPS33/MRPS18A/TIMM13/TOMM22/SAMM50/TIMM9/MRPS31/TIMM50/MRPL4/CHCHD3/MICU1/MRPL27/MRPL51/MRPL18/MRPL2/MRPS27/MRPL3/MRPL19/MRPL37/MRPS15/MTERF4/MRPS2/MRPS26/ROMO1/TIMM8A/MRPS12/MTX2/TOMM40/MRPL34/IMMT/DAP3/TIMM10/MRPS9/MRPL47/MRPL15/HADHB/PNPT1/DNA2/AFG3L2/MRPL24/MRPL9/MRPS5/MRPS28/PDSS1/TIMM8B/TOMM70/MRPL39/APOOL/MCU/MRPL17/MRPS18C/PDSS2/CLPX/MRPL16/PHB1/MRPL58/MRPL1/MRPL36/MRPL13/CHCHD1/MRPL52/MRPL57/MTX1/MRPL11/MICOS13/MRPL48/AURKAIP1/TOMM5/GADD45GIP1/MRPL14/MRPS23/MRPS16/APOO/MRPL30/MRPL40/TOMM7/MRPL21/SPG7/MRPS18B/MRPL53/VDAC1/MRPL23/LYRM4/TOMM6/PHB2/MRPS17/MRPL33/MRPS6/NFS1/CHCHD10/POLG2/MRPL12/TIMM23/MRPS21/MRPL45",108
"GO:0000313","organellar ribosome","62/3882","88/10792",0.704545454545455,1.9586436232495,6.76776175282251,4.28541572861894e-11,3.96707056020725e-09,3.51855186139239e-09,"MRPS10/MRPS35/MRPS24/MRPS34/MRPL22/MRPL28/MRPS33/MRPS18A/MRPS31/MRPL4/MRPL27/MRPL51/MRPL18/MRPL2/MRPS27/MRPL3/MRPL19/MRPL37/MRPS15/MTERF4/MRPS2/MRPS26/MRPS12/MRPL34/DAP3/MRPS9/MRPL47/MRPL15/MRPL24/MRPL9/MRPS5/MRPS28/MRPL39/MRPL17/MRPS18C/MRPL16/MRPL58/MRPL1/MRPL36/MRPL13/CHCHD1/MRPL52/MRPL57/MRPL11/MRPL48/AURKAIP1/GADD45GIP1/MRPL14/MRPS23/MRPS16/MRPL30/MRPL40/MRPL21/MRPS18B/MRPL53/MRPL23/MRPS17/MRPL33/MRPS6/MRPL12/MRPS21/MRPL45",62
"GO:0005761","mitochondrial ribosome","62/3882","88/10792",0.704545454545455,1.9586436232495,6.76776175282251,4.28541572861894e-11,3.96707056020725e-09,3.51855186139239e-09,"MRPS10/MRPS35/MRPS24/MRPS34/MRPL22/MRPL28/MRPS33/MRPS18A/MRPS31/MRPL4/MRPL27/MRPL51/MRPL18/MRPL2/MRPS27/MRPL3/MRPL19/MRPL37/MRPS15/MTERF4/MRPS2/MRPS26/MRPS12/MRPL34/DAP3/MRPS9/MRPL47/MRPL15/MRPL24/MRPL9/MRPS5/MRPS28/MRPL39/MRPL17/MRPS18C/MRPL16/MRPL58/MRPL1/MRPL36/MRPL13/CHCHD1/MRPL52/MRPL57/MRPL11/MRPL48/AURKAIP1/GADD45GIP1/MRPL14/MRPS23/MRPS16/MRPL30/MRPL40/MRPL21/MRPS18B/MRPL53/MRPL23/MRPS17/MRPL33/MRPS6/MRPL12/MRPS21/MRPL45",62
"GO:0032993","protein-DNA complex","109/3882","187/10792",0.582887700534759,1.62043381354228,6.41476149581874,3.16982782821785e-10,2.56756054085646e-08,2.27727104500914e-08,"MBTD1/POLA2/POLD1/WDR18/MCM2/KDM5A/ACTB/MCM6/POLD3/XRCC5/CDC5L/MCM5/EP300/POLA1/ACD/MCM4/RPA3/POLD2/PRPF19/GTF2H3/MCM3/BRD8/RPA2/EPC1/H2BC11/MED1/MAX/HELB/YEATS4/POT1/GINS2/RPA1/PCNA/SLF1/ORC3/EPC2/ACTL6A/XPA/IRF4/PARP1/PRIM2/GINS4/H4C8/DONSON/TONSL/POLR2H/H2AZ1/TERT/GTF2A1/MCM7/PLRG1/RUVBL1/DMAP1/SUZ12/CTC1/H2AC6/H2BC4/NPM1/H2AC25/GINS3/RUVBL2/H3C13/H2AC21/H1-5/H1-10/BRF1/H2BC13/H2AX/XRCC6/H2AC13/H2AC11/H2AC7/H2BC26/H4C3/H3C12/H4C11/H3C4/H2BC12/PRIM1/H3C14/H2BC18/TREX1/PRKDC/H4C15/H4C12/H2BC14/H2BC6/H4C6/H2BC17/H2AC12/H4C13/H3C11/H2BC9/H4C9/H2BC3/H2AC16/H2AC8/H4C4/H2BC7/H3C7/H2AC4/H2BC10/H4C1/H2AC17/H4C2/H3C10/H3C2/H3C3/H2AC19",109
"GO:0005657","replication fork","51/3882","71/10792",0.71830985915493,1.99690880989181,6.31664614190808,7.61130929503318e-10,5.48014269242389e-08,4.86055540945978e-08,"POLA2/MRE11/RTF2/RFC1/RFC2/POLD1/RAD18/TIPIN/POLD3/CDC5L/POLA1/NBN/RPA3/POLD2/RAD51C/PRPF19/RFC5/TIMELESS/MCM3/RPA2/ZMIZ2/XRCC3/HELB/DNMT1/RPA1/PCNA/RFC3/BRIP1/XPA/CARM1/PARP1/PRIM2/MMS22L/CHEK1/EME1/DONSON/TONSL/RFC4/WRN/PLRG1/DMAP1/RAD51B/RAD51D/H2AX/XRCC2/BLM/EME2/PRIM1/WDHD1/TREX1/UHRF1",51
"GO:0098803","respiratory chain complex","64/3882","97/10792",0.65979381443299,1.83423360261742,6.18589779027095,1.58966091027758e-09,1.03010026985987e-07,9.13636691591116e-08,"NDUFAB1/UQCRC1/NDUFS1/NDUFB4/BCS1L/NDUFB2/ATP5F1D/NDUFB7/NDUFC1/ATP5F1B/COX6A1/COX7A2/NNT/NDUFS7/COX7A2L/ATP5PB/SDHB/NDUFB3/NDUFA8/NDUFA1/COX6B1/UQCR11/COX7B/NDUFA2/COX5B/NDUFB5/NDUFA9/UQCRC2/NDUFB10/SDHC/NDUFS6/NDUFB11/SURF1/NDUFC2/ATP5F1A/ATP5PF/NDUFS2/ATP5MC1/NDUFS4/UQCRQ/COX6C/NDUFB6/ATP5F1C/NDUFB8/ATP5PD/NDUFS5/ATP5ME/UQCRH/ATP5MK/NDUFA11/COX8A/COX5A/CYC1/NDUFB1/UQCR10/NDUFA12/NDUFA6/NDUFA13/NDUFA4/MT-ND4/SDHD/UQCRHL/ATP5MF/ATP5PO",64
