"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0030527","structural constituent of chromatin","46/3007","73/10782",0.63013698630137,2.2594403013972,6.7144523380259,3.72170335936707e-10,3.79985912991378e-07,3.67469236956454e-07,"H1-3/H2BC11/HMGA1/H4C8/H2AZ1/H2AC25/H3C13/H2AC21/H1-5/H2BC13/H2AX/H2AC13/H2AC11/H2AC7/H4C3/H3C12/H4C11/H3C4/H2BC12/H3C14/H2BC15/H4C15/H4C12/H2BC14/H2BC6/H4C6/H2BC17/H2AC12/H3C11/H2BC9/H4C9/H2BC3/H2AC16/H4C5/H4C4/H2BC7/H3C7/H2AC4/H2BC10/H4C1/H2AC17/H4C2/H3C10/H3C2/H3C3/H2AC19",46
"GO:0046982","protein heterodimerization activity","103/3007","239/10782",0.430962343096234,1.54527302403179,5.30123306454099,2.51503129850419e-07,0.000128392347788639,0.000124163124105102,"TENM1/RRAGD/BAK1/NFYC/TCF3/SMC1A/SRI/PAFAH1B3/NFE2L1/SEPHS1/BAX/AURKA/PRMT5/SOS2/FMR1/TAF6/LSM5/MICU1/SMC3/YWHAE/ATF2/RRAGC/DR1/TAF12/H2BC11/PSMF1/UBA2/YWHAH/HIP1R/TOP2A/RAN/BHLHE40/TAF8/BARD1/GTF2A2/KATNB1/TP53/UBA3/PIK3R1/TAF1/PDSS1/MICU3/H4C8/PEF1/ATF3/H2AZ1/MICU2/NOLC1/PHB1/TPM4/PAFAH1B2/TRMT112/RALGAPA1/CENPS/DRAP1/RCC1/MIGA1/H2AC25/H3C13/IRAK1/H2AC21/H2BC13/KATNA1/TAF9B/H2AX/H2AC13/H2AC11/H2AC7/H4C3/H3C12/H4C11/H3C4/H2BC12/CD247/H3C14/CHUK/PHB2/H2BC15/H4C15/H4C12/H2BC14/H2BC6/H4C6/H2BC17/H2AC12/H3C11/H2BC9/H4C9/H2BC3/H2AC16/H4C5/H4C4/H2BC7/H3C7/H2AC4/H2BC10/H4C1/H2AC17/H4C2/H3C10/H3C2/H3C3/H2AC19",103
"GO:0016874","ligase activity","66/3007","143/10782",0.461538461538462,1.65490777928423,4.9027957584997,2.14739167518133e-06,0.000730828966786713,0.000706755575901785,"GCLM/UBA6/ADSS2/GATB/KARS1/IARS2/ACSL4/UBA5/CAD/ATP5F1D/RTCB/TTLL1/MTHFD1/GSS/LIG1/ATP5F1B/TARS1/RARS1/ATP6V1A/TTL/DARS1/ATP5PB/DARS2/TTLL5/MTHFD1L/TRIM25/ATP5F1E/UBA2/PAICS/SLC27A1/UBA1/ACSS2/MCCC2/NARS1/YARS1/CARS2/MDM2/SUCLA2/MTHFS/EPRS1/VARS2/RTCA/WARS1/TARS2/UBA3/RARS2/AK3/ATP5F1A/ATP5PF/GART/DIP2A/SUCLG1/GMPS/ATP5F1C/ATP5PD/GHDC/ATP5ME/QARS1/PC/TTLL11/ACSF3/PFAS/FARSA/IARS1/ATP5MF/ATP5PO",66
"GO:0003678","DNA helicase activity","36/3007","67/10782",0.537313432835821,1.92660905648015,4.7313371060191,7.00138218351769e-06,0.00178710280234289,0.00172823591793147,"RECQL/RFC2/RAD51/POLQ/MCM2/MCM6/XRCC5/ATRX/RAD54L/MCM5/MCM4/ERCC2/RFC5/MCM3/ASCC3/CHD6/MCM8/HELB/CHTF18/CHD1L/RFC3/BRIP1/DNA2/ZGRF1/G3BP1/RECQL4/RFC4/MCM7/CHTF8/RUVBL1/CHD9/RUVBL2/FANCM/XRCC6/RAD54B/BLM",36
"GO:0017116","single-stranded DNA helicase activity","29/3007","52/10782",0.557692307692308,1.99968023330178,4.49375047812037,2.11911165391189e-05,0.00432722599728808,0.00418468785551442,"RECQL/RFC2/RAD51/POLQ/MCM2/MCM6/ATRX/RAD54L/MCM5/MCM4/ERCC2/RFC5/MCM3/ASCC3/CHD6/MCM8/HELB/CHTF18/CHD1L/RFC3/DNA2/G3BP1/RFC4/MCM7/CHTF8/RUVBL1/CHD9/RUVBL2/BLM",29
"GO:0003684","damaged DNA binding","35/3007","70/10782",0.5,1.79281676089125,4.13840127491222,6.97429946838897e-05,0.0118679329287086,0.0114770050900857,"CREBBP/BRCA1/POLQ/POLD1/NTHL1/RAD18/XRCC1/UNG/SIRT6/XRCC5/APEX1/POLI/RBBP8/MPG/NBN/ERCC2/RPA3/MSH6/RPA2/POT1/PARP2/PCNA/DDB2/XPA/PARP1/RECQL4/SMC6/HMGB2/DDB1/FEN1/H2AX/HMGB1/XRCC6/BLM/FANCG",35
"GO:0046933","proton-transporting ATP synthase activity, rotational mechanism","12/3007","16/10782",0.75,2.68922514133688,4.20500366221054,0.00012158671873037,0.0177342914033869,0.017150126641968,"ATP5F1D/ATP5F1B/ATP6V1A/ATP5PB/ATP5F1E/ATP5F1A/ATP5PF/ATP5F1C/ATP5PD/ATP5ME/ATP5MF/ATP5PO",12
"GO:0016491","oxidoreductase activity","166/3007","469/10782",0.353944562899787,1.26911548958613,3.70577157751148,0.000173205075265569,0.0221052977307682,0.0213771527104084,"CYP51A1/KDM5D/MDH1/COX15/RETSAT/MSMO1/AKR7A2/ALDH18A1/PDIA5/NDUFB4/MTHFD2/KDM4A/RDH11/ALDH3A2/IPCEF1/ME2/HADHA/AKR1B1/ERO1B/L2HGDH/TXNL1/PHGDH/CRAT/SCD/NDUFB7/PRODH/TXN2/MTHFD1/APEX1/PGK1/DHRS12/CYB5B/DECR1/SQLE/GSR/IL4I1/ETHE1/HIBADH/IMPDH1/BLVRA/KDM4C/PNPO/ALOX12/DHRS7B/HTATIP2/FOXRED1/GAPDH/LDHB/COX6A1/HSD17B8/COX7A2/NNT/HMGCR/EHHADH/COX7A2L/DHCR24/PARK7/MECR/AKR1A1/PRDX1/PRDX6/TXNDC12/NDUFB3/NDUFA8/KDSR/PYROXD2/MTHFD1L/KDM3B/ACADS/PRDX4/NDUFA1/COX6B1/PRDX5/GFER/POR/SRD5A3/LOXL1/DOHH/COX7B/FMO5/MICAL2/LOXL2/LDHA/RDH5/NDUFB5/TXN/GRHPR/ALDH1B1/TMX1/ETFA/NDUFB10/SOD1/PGD/ALDH9A1/PDIA6/SUMF1/NDUFS6/GFOD1/MDH2/NSDHL/MSRB2/HSD17B12/DLAT/NDUFC2/OXNAD1/PDIA4/AIFM1/CYB5R1/ALDH4A1/NDUFV3/CBS/G6PD/FDXR/ACOX1/CHCHD4/MTHFD2L/NDUFS4/NDUFB6/PRDX3/NDUFB8/ALKBH3/PCBD1/PDIA3/RRM1/VKORC1/PRDX2/PDHB/NDUFS5/TET2/HSPBAP1/KCNAB3/RRM2/DHCR7/KDM2A/UQCRH/CTBP2/COX8A/COX5A/CYC1/DHTKD1/ADO/IDH2/PYCR1/SELENOF/UTY/UQCR10/NDUFA12/NDUFA6/F8/CYP2R1/AKR1C1/DHRS4L2/ACADSB/TXNRD1/MT-ND4/MT-CO3/SDHD/ASPDH/CLIC1/LTC4S/GSTM2/DHFR/MICAL3/BCKDHA/SRXN1/GSTT1",166
"GO:0016769","transferase activity, transferring nitrogenous groups","14/3007","21/10782",0.666666666666667,2.390422347855,3.96621369094967,0.000242173313400276,0.0274732169979646,0.0265682535636794,"BCAT1/MGAT4A/BCAT2/GAPDH/GOT1/CISD1/GOT2/PSAT1/KYAT3/AMT/GPT2/ABAT/GPAA1/GFPT1",14
"GO:0008483","transaminase activity","12/3007","17/10782",0.705882352941177,2.53103542714059,3.92869868896217,0.000308170938354734,0.0304448656664582,0.0294420165937809,"BCAT1/MGAT4A/BCAT2/GOT1/CISD1/GOT2/PSAT1/KYAT3/AMT/GPT2/ABAT/GFPT1",12
